package_id,hub_id,hub_nama,kota,kecamatan_tujuan,latitude,longitude,jarak_ke_hub_km
PKT-001577,H14,JNE Warehouse Mojokerto,Mojokerto,Mojosari,-7.5121069,112.5583602,12.568
PKT-001578,H14,JNE Warehouse Mojokerto,Mojokerto,Jetis,-7.4027253,112.420715,7.646
PKT-001579,H14,JNE Warehouse Mojokerto,Mojokerto,Pacet,-7.667428,112.5542767,25.293
PKT-001580,H14,JNE Warehouse Mojokerto,Mojokerto,Dlanggu,-7.5692281,112.4802319,12.239
PKT-001581,H14,JNE Warehouse Mojokerto,Mojokerto,Ngoro,-7.5586888,112.598936,19.064
PKT-001582,H14,JNE Warehouse Mojokerto,Mojokerto,Ngoro,-7.5626373,112.6196118,21.213
PKT-001583,H15,J&T Express DC Majapahit,Mojokerto,Gedeg,-7.4416966,112.3969108,7.858
PKT-001584,H15,J&T Express DC Majapahit,Mojokerto,Trowulan,-7.5549872,112.3777112,9.309
PKT-001585,H15,J&T Express DC Majapahit,Mojokerto,Gondang,-7.6248502,112.4749775,14.611
PKT-001586,H15,J&T Express DC Majapahit,Mojokerto,Mojoanyar,-7.5084576,112.4576975,2.286
PKT-001587,H15,J&T Express DC Majapahit,Mojokerto,Pungging,-7.5328008,112.570225,14.891
PKT-001588,H15,J&T Express DC Majapahit,Mojokerto,Gedeg,-7.4449412,112.4212842,6.26
PKT-001589,H15,J&T Express DC Majapahit,Mojokerto,Dawar Blandong,-7.3231309,112.4374862,19.466
PKT-001590,H15,J&T Express DC Majapahit,Mojokerto,Gedeg,-7.4440318,112.4081755,6.954
PKT-001591,H15,J&T Express DC Majapahit,Mojokerto,Puri,-7.5666375,112.4711379,8.362
PKT-001592,H15,J&T Express DC Majapahit,Mojokerto,Kemlagi,-7.402132,112.3810095,12.49
PKT-001593,H15,J&T Express DC Majapahit,Mojokerto,Jatirejo,-7.6108535,112.4091715,12.974
PKT-001594,H15,J&T Express DC Majapahit,Mojokerto,Mojosari,-7.5173528,112.5620145,13.647
PKT-001595,H15,J&T Express DC Majapahit,Mojokerto,Dawar Blandong,-7.3276336,112.4183007,19.111
PKT-001596,H15,J&T Express DC Majapahit,Mojokerto,Jetis,-7.3994912,112.4202636,11.182
PKT-001597,H15,J&T Express DC Majapahit,Mojokerto,Mojoanyar,-7.5027354,112.4764582,4.079
PKT-001598,H15,J&T Express DC Majapahit,Mojokerto,Trawas,-7.6500811,112.6099856,25.247
PKT-001599,H15,J&T Express DC Majapahit,Mojokerto,Gondang,-7.6091904,112.4684688,12.744
PKT-001600,H15,J&T Express DC Majapahit,Mojokerto,Gondang,-7.6083368,112.4867815,13.301
PKT-001601,H15,J&T Express DC Majapahit,Mojokerto,Trawas,-7.6477644,112.6035119,24.546
PKT-001602,H15,J&T Express DC Majapahit,Mojokerto,Trowulan,-7.5588504,112.3607329,11.017
PKT-001603,H15,J&T Express DC Majapahit,Mojokerto,Bangsal,-7.4901688,112.4868439,5.269
PKT-001604,H15,J&T Express DC Majapahit,Mojokerto,Pacet,-7.6412375,112.5425856,19.533
PKT-001605,H15,J&T Express DC Majapahit,Mojokerto,Jetis,-7.3802371,112.4173708,13.344
PKT-001606,H15,J&T Express DC Majapahit,Mojokerto,Gedeg,-7.440134,112.3953885,8.098
PKT-001607,H15,J&T Express DC Majapahit,Mojokerto,Dawar Blandong,-7.3318376,112.4004937,18.996
PKT-001608,H15,J&T Express DC Majapahit,Mojokerto,Puri,-7.5461043,112.4614141,5.84
PKT-001609,H15,J&T Express DC Majapahit,Mojokerto,Bangsal,-7.5168018,112.4808413,4.982
PKT-001610,H15,J&T Express DC Majapahit,Mojokerto,Mojoanyar,-7.4881434,112.4651881,3.019
PKT-001611,H15,J&T Express DC Majapahit,Mojokerto,Kemlagi,-7.381267,112.386658,14.257
PKT-001612,H15,J&T Express DC Majapahit,Mojokerto,Dawar Blandong,-7.3365942,112.4303225,17.997
PKT-001613,H15,J&T Express DC Majapahit,Mojokerto,Mojosari,-7.5412571,112.5459861,12.654
PKT-001614,H15,J&T Express DC Majapahit,Mojokerto,Dawar Blandong,-7.3308899,112.4130377,18.833
PKT-001615,H15,J&T Express DC Majapahit,Mojokerto,Trawas,-7.6626431,112.584792,24.291
PKT-001616,H15,J&T Express DC Majapahit,Mojokerto,Gedeg,-7.445071,112.387462,8.252
PKT-001617,H15,J&T Express DC Majapahit,Mojokerto,Trawas,-7.6605233,112.6065992,25.771
PKT-001618,H15,J&T Express DC Majapahit,Mojokerto,Trowulan,-7.568165,112.3722734,10.765
PKT-001619,H15,J&T Express DC Majapahit,Mojokerto,Dawar Blandong,-7.3181587,112.4251082,20.082
PKT-001620,H15,J&T Express DC Majapahit,Mojokerto,Puri,-7.5351088,112.4567783,4.516
PKT-001621,H15,J&T Express DC Majapahit,Mojokerto,Dlanggu,-7.5595442,112.473106,7.752
PKT-001622,H15,J&T Express DC Majapahit,Mojokerto,Sooko,-7.4853142,112.4167168,2.914
PKT-001623,H15,J&T Express DC Majapahit,Mojokerto,Mojosari,-7.5230269,112.5550085,13.004
PKT-001624,H15,J&T Express DC Majapahit,Mojokerto,Dawar Blandong,-7.3228091,112.4211986,19.607
PKT-001625,H15,J&T Express DC Majapahit,Mojokerto,Gedeg,-7.4525864,112.4031817,6.477
PKT-001626,H15,J&T Express DC Majapahit,Mojokerto,Gondang,-7.5966675,112.4721171,11.518
PKT-001627,H15,J&T Express DC Majapahit,Mojokerto,Kemlagi,-7.3804193,112.3943928,14.016
PKT-001628,H15,J&T Express DC Majapahit,Mojokerto,Jatirejo,-7.6052976,112.4247635,12.025
PKT-001629,H15,J&T Express DC Majapahit,Mojokerto,Dlanggu,-7.5447673,112.486134,7.28
PKT-001630,H15,J&T Express DC Majapahit,Mojokerto,Bangsal,-7.4858067,112.4774598,4.38
PKT-001631,H15,J&T Express DC Majapahit,Mojokerto,Ngoro,-7.5416534,112.6261334,21.109
PKT-001632,H15,J&T Express DC Majapahit,Mojokerto,Ngoro,-7.545219,112.6274366,21.342
PKT-001633,H15,J&T Express DC Majapahit,Mojokerto,Mojosari,-7.5132519,112.5795482,15.503
PKT-001634,H15,J&T Express DC Majapahit,Mojokerto,Pacet,-7.6812689,112.5338527,22.849
PKT-001635,H15,J&T Express DC Majapahit,Mojokerto,Kutorejo,-7.5662206,112.5169039,11.384
PKT-001636,H15,J&T Express DC Majapahit,Mojokerto,Jetis,-7.3899651,112.4465237,12.056
PKT-001637,H15,J&T Express DC Majapahit,Mojokerto,Trawas,-7.6723909,112.5945488,25.815
PKT-001638,H15,J&T Express DC Majapahit,Mojokerto,Trowulan,-7.5475271,112.3746735,9.031
PKT-001639,H15,J&T Express DC Majapahit,Mojokerto,Dlanggu,-7.5787845,112.5008924,11.215
PKT-001640,H15,J&T Express DC Majapahit,Mojokerto,Sooko,-7.4847064,112.4234264,2.341
PKT-001641,H15,J&T Express DC Majapahit,Mojokerto,Mojosari,-7.5158645,112.5352456,10.711
PKT-001642,H15,J&T Express DC Majapahit,Mojokerto,Jatirejo,-7.6137583,112.4044098,13.429
PKT-001643,H15,J&T Express DC Majapahit,Mojokerto,Gondang,-7.6134865,112.4770285,13.464
PKT-001644,H15,J&T Express DC Majapahit,Mojokerto,Dawar Blandong,-7.3403934,112.4210786,17.665
PKT-001645,H15,J&T Express DC Majapahit,Mojokerto,Mojosari,-7.5055172,112.5726329,14.673
PKT-001646,H15,J&T Express DC Majapahit,Mojokerto,Trowulan,-7.5317689,112.3692177,8.625
PKT-001647,H15,J&T Express DC Majapahit,Mojokerto,Kemlagi,-7.3861803,112.3825281,13.96
PKT-001648,H15,J&T Express DC Majapahit,Mojokerto,Trowulan,-7.5446889,112.3813301,8.259
PKT-001649,H15,J&T Express DC Majapahit,Mojokerto,Jetis,-7.4035156,112.4254188,10.644
PKT-001650,H15,J&T Express DC Majapahit,Mojokerto,Trowulan,-7.5519579,112.3846233,8.525
PKT-001651,H15,J&T Express DC Majapahit,Mojokerto,Sooko,-7.4891582,112.4198037,2.416
PKT-001652,H15,J&T Express DC Majapahit,Mojokerto,Ngoro,-7.5601719,112.6197633,21.008
PKT-001653,H15,J&T Express DC Majapahit,Mojokerto,Trowulan,-7.5554866,112.3664208,10.293
PKT-001654,H15,J&T Express DC Majapahit,Mojokerto,Kemlagi,-7.3965868,112.3803515,13.057
PKT-001655,H15,J&T Express DC Majapahit,Mojokerto,Sooko,-7.5019195,112.4499141,1.196
PKT-001656,H15,J&T Express DC Majapahit,Mojokerto,Pacet,-7.6583391,112.5483132,21.456
PKT-001657,H15,J&T Express DC Majapahit,Mojokerto,Puri,-7.5531838,112.4737864,7.176
PKT-001658,H15,J&T Express DC Majapahit,Mojokerto,Jatirejo,-7.6018377,112.4097117,11.992
PKT-001659,H15,J&T Express DC Majapahit,Mojokerto,Puri,-7.5533652,112.4676895,6.866
PKT-001660,H15,J&T Express DC Majapahit,Mojokerto,Gondang,-7.6047496,112.4698735,12.307
PKT-001661,H15,J&T Express DC Majapahit,Mojokerto,Puri,-7.536686,112.4811396,6.258
PKT-001662,H15,J&T Express DC Majapahit,Mojokerto,Pacet,-7.6645541,112.5429654,21.719
PKT-001663,H15,J&T Express DC Majapahit,Mojokerto,Ngoro,-7.5377193,112.6028039,18.506
PKT-001664,H15,J&T Express DC Majapahit,Mojokerto,Jatirejo,-7.6144164,112.4345603,12.938
PKT-001665,H15,J&T Express DC Majapahit,Mojokerto,Mojoanyar,-7.4977416,112.4621041,2.466
PKT-001666,H15,J&T Express DC Majapahit,Mojokerto,Kutorejo,-7.5648737,112.5275901,12.198
PKT-001667,H15,J&T Express DC Majapahit,Mojokerto,Dawar Blandong,-7.339793,112.4239067,17.698
PKT-001668,H15,J&T Express DC Majapahit,Mojokerto,Jetis,-7.4060461,112.4105817,10.737
PKT-001669,H15,J&T Express DC Majapahit,Mojokerto,Trowulan,-7.5660151,112.3641193,11.242
PKT-001670,H15,J&T Express DC Majapahit,Mojokerto,Gondang,-7.6124817,112.4779581,13.39
PKT-001671,H15,J&T Express DC Majapahit,Mojokerto,Kutorejo,-7.5604067,112.5198537,11.219
PKT-001672,H15,J&T Express DC Majapahit,Mojokerto,Gondang,-7.6398823,112.4800124,16.37
PKT-001673,H15,J&T Express DC Majapahit,Mojokerto,Pacet,-7.6746676,112.5464421,22.879
PKT-001674,H15,J&T Express DC Majapahit,Mojokerto,Puri,-7.545706,112.4635991,5.903
PKT-001675,H15,J&T Express DC Majapahit,Mojokerto,Trowulan,-7.5496737,112.3842333,8.38
PKT-001676,H15,J&T Express DC Majapahit,Mojokerto,Trawas,-7.6531116,112.5924534,24.086
PKT-001677,H15,J&T Express DC Majapahit,Mojokerto,Dawar Blandong,-7.3241919,112.4293523,19.38
PKT-001678,H15,J&T Express DC Majapahit,Mojokerto,Gedeg,-7.4586033,112.3924243,6.825
PKT-001679,H15,J&T Express DC Majapahit,Mojokerto,Gondang,-7.6121047,112.4882762,13.751
PKT-001680,H15,J&T Express DC Majapahit,Mojokerto,Dlanggu,-7.5856288,112.4843891,10.899
PKT-001681,H15,J&T Express DC Majapahit,Mojokerto,Jatirejo,-7.6089491,112.4258379,12.412
PKT-001682,H15,J&T Express DC Majapahit,Mojokerto,Mojoanyar,-7.5167598,112.4611549,3.137
PKT-001683,H15,J&T Express DC Majapahit,Mojokerto,Bangsal,-7.4802377,112.467214,3.627
PKT-001684,H15,J&T Express DC Majapahit,Mojokerto,Jatirejo,-7.5758768,112.4069451,9.366
PKT-001685,H15,J&T Express DC Majapahit,Mojokerto,Mojosari,-7.5010667,112.5786502,15.317
PKT-001686,H15,J&T Express DC Majapahit,Mojokerto,Ngoro,-7.542656,112.6248863,21.001
PKT-001687,H15,J&T Express DC Majapahit,Mojokerto,Mojosari,-7.5287941,112.5657933,14.307
PKT-001688,H15,J&T Express DC Majapahit,Mojokerto,Sooko,-7.4648344,112.4212051,4.234
PKT-001689,H15,J&T Express DC Majapahit,Mojokerto,Dlanggu,-7.572234,112.4851254,9.635
PKT-001690,H15,J&T Express DC Majapahit,Mojokerto,Ngoro,-7.5679689,112.610111,20.321
PKT-001691,H15,J&T Express DC Majapahit,Mojokerto,Kutorejo,-7.557823,112.5280052,11.775
PKT-001692,H15,J&T Express DC Majapahit,Mojokerto,Kemlagi,-7.3862258,112.369092,14.685
PKT-001693,H15,J&T Express DC Majapahit,Mojokerto,Ngoro,-7.5608404,112.6061927,19.627
PKT-001694,H15,J&T Express DC Majapahit,Mojokerto,Pungging,-7.5289822,112.586751,16.564
PKT-001695,H15,J&T Express DC Majapahit,Mojokerto,Trawas,-7.6552023,112.6207967,26.517
PKT-001696,H15,J&T Express DC Majapahit,Mojokerto,Ngoro,-7.5553077,112.5989737,18.667
PKT-001697,H15,J&T Express DC Majapahit,Mojokerto,Sooko,-7.4804179,112.4235423,2.663
PKT-001698,H15,J&T Express DC Majapahit,Mojokerto,Bangsal,-7.4936834,112.490522,5.621
PKT-001699,H15,J&T Express DC Majapahit,Mojokerto,Ngoro,-7.54453,112.6371453,22.363
PKT-001700,H15,J&T Express DC Majapahit,Mojokerto,Bangsal,-7.5107525,112.4743312,4.061
PKT-001701,H15,J&T Express DC Majapahit,Mojokerto,Mojosari,-7.5152099,112.5608555,13.485
PKT-001702,H15,J&T Express DC Majapahit,Mojokerto,Pacet,-7.672589,112.5279966,21.696
PKT-001703,H15,J&T Express DC Majapahit,Mojokerto,Kemlagi,-7.3892113,112.3649106,14.659
PKT-001704,H15,J&T Express DC Majapahit,Mojokerto,Puri,-7.5425449,112.4760145,6.35
PKT-001705,H15,J&T Express DC Majapahit,Mojokerto,Jetis,-7.3951756,112.432913,11.478
PKT-001706,H15,J&T Express DC Majapahit,Mojokerto,Gondang,-7.6382348,112.4906694,16.554
